291316,85592,0.000000
291778,63148,0.000000
292281,14298,0.000000
294317,915,3.811202
291684,99667,0.000000
294482,4136,3.811202
294053,648,3.811202
292275,21351,0.000000
292499,2443,0.000000
291951,2075,0.000000
290793,158,0.000000
292445,17,0.000000
291702,6567,0.000000
290501,1085,0.000000
291505,6173,0.000000
291807,656,0.000000
292065,917,0.000000
294309,497,3.811202
292205,33433,0.000000
290505,1474,0.000000
291319,4486,0.000000
292224,715,0.000000
291833,2367,0.000000
292530,2445,0.000000
292366,11556,0.000000
291307,1573,0.000000
291655,373,0.000000
294485,1600,3.811202
292230,970,0.000000
292305,13161,0.000000
291386,1130,0.000000
290966,99625,0.000000
292462,133,0.000000
293967,8,3.811202
292384,22163,0.000000
0,0,0.000000
291650,5211,0.000000
293491,10381,3.811202
291312,1,0.000000
290506,15557,0.000000
292718,7830,0.000000
290911,5932,0.000000
292463,124,0.000000
292251,23664,0.000000
291651,10188,0.000000
292469,111,0.000000
291886,147,0.000000
292712,3832,0.000000
292619,4499,0.000000
292154,99666,0.000000
294040,4317,3.811202
294000,5333,3.811202
290965,3509,0.000000
293699,4230,3.811202
293971,3550,3.811202
292246,2685,0.000000
292378,1114,0.000000
294398,4093,3.811202
292722,19153,0.000000
291116,5584,0.000000
293997,3854,3.811202
293964,3779,3.811202
293696,10337,3.811202
291863,94002,0.000000
291874,18108,0.000000
292170,1492,0.000000
291900,24305,0.000000
291305,41,0.000000
292583,4324,0.000000
290619,11917,0.000000
292585,22652,0.000000
291622,11824,0.000000
292066,3156,0.000000
290744,19119,0.000000
294060,6440,3.811202
290784,20970,0.000000
291662,4413,0.000000
290933,2694,0.000000
292247,97234,0.000000
291343,27348,0.000000
290346,18504,0.000000
292468,106,0.000000
291506,6763,0.000000
292456,327,0.000000
293877,311,3.811202
291379,2731,0.000000
291835,3256,0.000000
291115,98062,0.000000
292059,4337,0.000000
290510,75068,0.000000
293501,1074,3.811202
290496,2699,0.000000
291839,6345,0.000000
